id,order_id,shipping_date,tracking_number,carrier,status
2537,6201,"2025-01-04 21:38:00",TRK-62285357-cFoc,UPS,in_transit
2538,6202,"2025-04-14 02:09:52",TRK-33345594-qbmc,DHL,delivered
2539,6206,"2024-09-07 06:33:00",TRK-36545009-pUpp,USPS,delivered
2540,6207,"2024-09-14 20:19:44",TRK-58245168-PFhe,FedEx,delivered
2541,6208,"2024-05-08 15:48:22",TRK-01065987-hMBt,DHL,delivered
2542,6210,"2024-06-09 10:13:56",TRK-17653661-qUVh,FedEx,in_transit
2543,6212,"2024-10-11 23:10:51",TRK-45491252-axUq,DHL,in_transit
2544,6213,"2025-03-24 13:13:17",TRK-91603236-mozK,USPS,in_transit
2545,6218,"2024-11-29 01:41:44",TRK-17559941-fMDL,DHL,in_transit
2546,6221,"2025-03-05 09:57:42",TRK-61121303-XRsT,FedEx,in_transit
2547,6222,"2024-08-16 19:46:56",TRK-79914220-DbMI,FedEx,in_transit
2548,6224,"2025-03-23 10:04:38",TRK-79718920-ieia,DHL,in_transit
2549,6225,"2024-12-07 11:23:48",TRK-67162560-Uwuf,DHL,in_transit
2550,6227,"2025-02-04 21:55:23",TRK-13601545-SHhk,FedEx,delivered
2551,6228,"2024-06-07 22:52:08",TRK-19323681-pmSu,USPS,delivered
2552,6231,"2025-01-30 21:22:28",TRK-01548045-yzOn,FedEx,delivered
2553,6233,"2025-01-02 06:46:07",TRK-39553261-JYPr,UPS,in_transit
2554,6234,"2024-05-24 02:51:18",TRK-98023481-LkIT,UPS,delivered
2555,6236,"2025-05-08 01:49:57",TRK-64992164-XCsD,FedEx,delivered
2556,6237,"2025-01-14 13:33:20",TRK-46262923-etIK,FedEx,in_transit
2557,6243,"2024-09-05 10:07:31",TRK-33755908-nXvV,FedEx,in_transit
2558,6252,"2025-04-21 13:33:39",TRK-15822206-oLsU,FedEx,delivered
2559,6254,"2024-07-19 15:04:04",TRK-41456538-Bnhg,FedEx,delivered
2560,6259,"2024-08-18 09:06:38",TRK-15874727-nUyO,UPS,in_transit
2561,6262,"2024-12-13 19:43:22",TRK-35507358-vwJU,DHL,in_transit
2562,6269,"2024-05-30 12:21:21",TRK-29048836-BGkO,FedEx,delivered
2563,6270,"2024-09-18 11:13:24",TRK-24384040-ISog,UPS,delivered
2564,6272,"2024-10-19 09:20:48",TRK-96044944-YYxP,FedEx,delivered
2565,6280,"2024-07-30 07:57:16",TRK-26885945-zxfs,FedEx,in_transit
2566,6282,"2024-07-15 08:30:26",TRK-31591346-eias,FedEx,delivered
2567,6283,"2024-07-25 18:34:42",TRK-39837150-yRlR,UPS,delivered
2568,6288,"2024-11-11 22:19:39",TRK-26422294-lWlh,USPS,in_transit
2569,6289,"2024-11-05 04:50:52",TRK-15772681-gmhP,DHL,delivered
2570,6290,"2024-07-11 02:25:20",TRK-21246310-xboz,DHL,in_transit
2571,6291,"2024-05-07 04:15:00",TRK-94533693-vsHE,FedEx,in_transit
2572,6293,"2024-06-26 07:18:06",TRK-62823074-KcQc,FedEx,in_transit
2573,6295,"2024-06-16 03:13:42",TRK-33510221-WJjt,UPS,delivered
2574,6296,"2025-02-04 13:44:28",TRK-68688406-htCR,FedEx,delivered
2575,6297,"2025-03-25 19:12:29",TRK-50414579-bxdU,UPS,delivered
2576,6299,"2024-10-26 06:48:15",TRK-32119894-QJwY,FedEx,in_transit
2577,6301,"2024-12-20 14:49:50",TRK-85338579-DEDb,FedEx,in_transit
2578,6302,"2025-03-18 04:36:58",TRK-34583604-NivU,FedEx,delivered
2579,6306,"2024-09-10 19:45:17",TRK-14722223-pPjf,DHL,in_transit
2580,6307,"2025-03-27 00:56:28",TRK-41304048-pnjE,DHL,in_transit
2581,6308,"2024-12-24 00:58:05",TRK-80251837-zfcm,DHL,in_transit
2582,6312,"2024-07-03 08:23:24",TRK-80112978-bYXH,UPS,in_transit
2583,6317,"2024-09-11 03:31:30",TRK-78523514-ZuZZ,DHL,in_transit
2584,6319,"2024-11-19 13:23:10",TRK-97242985-YUes,UPS,in_transit
2585,6322,"2024-06-13 04:55:20",TRK-30645580-dwYU,FedEx,delivered
2586,6324,"2024-05-27 06:15:27",TRK-76054538-sNLp,USPS,in_transit
2587,6325,"2024-07-05 11:01:09",TRK-65616696-PHAb,DHL,delivered
2588,6331,"2024-07-09 18:34:45",TRK-10683368-NCcE,FedEx,delivered
2589,6332,"2024-09-12 01:22:14",TRK-19947468-dgnZ,UPS,in_transit
2590,6333,"2024-12-22 09:38:35",TRK-17361572-Fdfk,FedEx,in_transit
2591,6335,"2024-10-20 10:21:57",TRK-78307829-esjq,FedEx,delivered
2592,6340,"2025-03-24 05:11:26",TRK-66275720-LfkR,UPS,delivered
2593,6344,"2024-11-24 22:53:26",TRK-65294962-KPbU,FedEx,in_transit
2594,6346,"2025-02-15 09:19:33",TRK-88638667-LsJp,USPS,delivered
2595,6354,"2024-05-17 06:25:37",TRK-79593353-LRZR,FedEx,in_transit
2596,6356,"2024-10-02 03:26:03",TRK-38643993-brXK,DHL,delivered
2597,6357,"2024-10-27 10:31:59",TRK-20731255-YLaN,UPS,in_transit
2598,6359,"2025-04-13 21:56:02",TRK-27679968-sNoW,FedEx,delivered
2599,6360,"2024-08-01 04:24:13",TRK-29137447-MEXP,FedEx,delivered
2600,6361,"2024-08-14 17:15:41",TRK-71072464-QBZI,USPS,in_transit
2601,6363,"2025-01-14 16:37:56",TRK-97322822-vskY,FedEx,in_transit
2602,6365,"2024-11-28 20:33:12",TRK-27606691-nALK,DHL,in_transit
2603,6366,"2024-09-13 01:19:44",TRK-59728271-mTOu,FedEx,in_transit
2604,6368,"2024-12-25 23:37:05",TRK-35247849-eFaY,UPS,in_transit
2605,6370,"2025-01-24 20:18:18",TRK-41519002-sDfT,USPS,in_transit
2606,6373,"2024-08-12 00:43:47",TRK-21730060-mfKw,USPS,delivered
2607,6379,"2024-10-11 04:41:29",TRK-33179219-RFqS,USPS,delivered
2608,6385,"2024-11-05 16:56:08",TRK-10180531-AMQG,USPS,delivered
2609,6392,"2024-06-18 02:31:30",TRK-14911417-RVTn,DHL,in_transit
2610,6393,"2025-04-13 22:54:51",TRK-63512680-oGmo,DHL,in_transit
2611,6396,"2025-05-05 01:30:31",TRK-31795127-csjP,UPS,in_transit
2612,6398,"2025-03-10 07:26:34",TRK-67737564-XcyC,USPS,delivered
2613,6400,"2024-07-26 10:04:34",TRK-49089227-sIUH,FedEx,in_transit
2614,6401,"2025-01-15 22:18:45",TRK-56258910-xkMM,UPS,delivered
2615,6408,"2024-06-03 22:27:27",TRK-10140522-OKoY,UPS,delivered
2616,6411,"2025-04-08 20:49:08",TRK-50394438-KuTQ,DHL,in_transit
2617,6413,"2024-11-08 13:52:53",TRK-28951335-ehxS,DHL,delivered
2618,6415,"2024-07-10 11:12:03",TRK-51870367-JGse,USPS,in_transit
2619,6416,"2025-03-27 17:49:20",TRK-23601137-Mrva,UPS,delivered
2620,6419,"2024-08-31 06:47:24",TRK-66295893-rgGQ,FedEx,delivered
2621,6422,"2024-08-10 04:24:22",TRK-43976917-KRwA,UPS,delivered
2622,6423,"2025-01-28 04:29:03",TRK-45150759-cZMf,FedEx,delivered
2623,6426,"2025-03-09 23:09:08",TRK-62042889-jXnc,DHL,in_transit
2624,6427,"2024-05-18 05:30:25",TRK-42956206-dRQW,DHL,delivered
2625,6430,"2024-06-02 20:06:53",TRK-14318340-jVQZ,USPS,delivered
2626,6431,"2025-04-03 02:12:09",TRK-67993052-Cxot,USPS,delivered
2627,6434,"2024-11-11 00:52:15",TRK-47756086-bDzz,DHL,in_transit
2628,6435,"2025-02-25 06:03:20",TRK-27904921-VvFZ,FedEx,delivered
2629,6438,"2024-11-29 23:10:09",TRK-96931182-omdS,DHL,in_transit
2630,6440,"2024-05-29 05:41:16",TRK-75614835-kGkD,DHL,delivered
2631,6442,"2024-12-11 08:45:10",TRK-25420924-oYzO,DHL,delivered
2632,6443,"2024-09-11 02:37:37",TRK-14135414-ixYD,USPS,delivered
2633,6447,"2024-11-01 18:02:22",TRK-24982606-dAUX,FedEx,delivered
2634,6448,"2025-03-31 07:49:05",TRK-99367964-apox,UPS,delivered
2635,6452,"2025-03-28 12:36:12",TRK-11402279-jqAz,USPS,delivered
2636,6456,"2024-08-23 17:07:04",TRK-28441810-EInT,USPS,in_transit
2637,6457,"2025-02-28 12:42:09",TRK-33125613-Kfrq,DHL,in_transit
2638,6458,"2024-08-31 06:59:58",TRK-25735595-MvNa,USPS,delivered
2639,6459,"2025-03-12 01:43:11",TRK-71729396-jlhf,DHL,in_transit
2640,6463,"2024-08-24 11:41:41",TRK-73035947-VLyp,DHL,in_transit
2641,6464,"2025-03-05 02:03:57",TRK-60904303-JxNi,USPS,delivered
2642,6471,"2024-12-03 11:47:36",TRK-83050377-sgae,FedEx,in_transit
2643,6472,"2024-05-11 17:38:58",TRK-82764804-tYUA,FedEx,delivered
2644,6473,"2024-10-03 09:10:05",TRK-13004419-ytvm,UPS,delivered
2645,6482,"2025-01-24 07:56:47",TRK-76662343-jeDR,USPS,delivered
2646,6488,"2024-09-06 17:53:34",TRK-33352376-WJsL,USPS,delivered
2647,6490,"2024-05-17 02:48:57",TRK-82115607-dtxV,DHL,delivered
2648,6491,"2025-01-12 20:46:52",TRK-23892967-kSEE,USPS,delivered
2649,6492,"2024-09-30 01:47:24",TRK-89626381-mtMB,UPS,delivered
2650,6493,"2024-08-18 03:52:43",TRK-99958576-lznT,FedEx,delivered
2651,6494,"2025-01-18 08:26:55",TRK-56927774-OFXc,DHL,in_transit
2652,6495,"2024-07-11 06:37:00",TRK-80931973-PjJE,DHL,in_transit
2653,6503,"2024-05-25 15:59:58",TRK-00490476-wJAq,FedEx,delivered
2654,6504,"2024-12-13 11:29:40",TRK-30567603-UrQj,UPS,delivered
2655,6505,"2024-09-22 10:39:31",TRK-78522676-VbcG,DHL,delivered
2656,6507,"2024-06-17 15:35:27",TRK-38175286-Iklw,UPS,in_transit
2657,6513,"2025-02-05 10:25:58",TRK-34906435-qGNY,DHL,delivered
2658,6516,"2024-06-09 02:57:00",TRK-30307060-vIzr,UPS,in_transit
2659,6517,"2024-05-15 23:31:53",TRK-79612524-cjWk,FedEx,in_transit
2660,6518,"2024-12-04 23:39:53",TRK-51804544-bsEc,DHL,delivered
2661,6522,"2025-01-13 11:34:43",TRK-06679458-tGEK,FedEx,in_transit
2662,6525,"2025-03-18 22:11:10",TRK-98674410-nYOd,FedEx,delivered
2663,6526,"2024-12-25 00:23:29",TRK-64403155-yoCe,FedEx,delivered
2664,6528,"2024-06-19 00:46:41",TRK-23124109-MNsX,USPS,delivered
2665,6531,"2025-03-09 08:12:56",TRK-16566930-COkf,FedEx,delivered
2666,6535,"2025-03-28 03:18:40",TRK-29979379-hvff,USPS,delivered
2667,6536,"2024-11-09 19:35:50",TRK-66958565-VdZX,FedEx,in_transit
2668,6538,"2024-08-27 13:22:09",TRK-18855186-kSpq,UPS,in_transit
2669,6539,"2024-07-31 06:02:02",TRK-13353037-EsfT,FedEx,delivered
2670,6540,"2024-12-10 05:05:47",TRK-17481163-XPzm,FedEx,in_transit
2671,6543,"2025-04-26 22:16:31",TRK-83874295-umFV,USPS,in_transit
2672,6545,"2024-11-13 12:52:05",TRK-26350816-CibK,FedEx,in_transit
2673,6546,"2025-03-06 07:31:41",TRK-08332146-lTMq,DHL,delivered
2674,6548,"2025-01-02 23:45:15",TRK-41753121-cFUq,USPS,delivered
2675,6551,"2024-12-15 10:15:34",TRK-24796192-qcSi,FedEx,delivered
2676,6556,"2024-09-11 12:57:34",TRK-37351297-iDrY,FedEx,delivered
2677,6562,"2024-08-07 03:53:46",TRK-84472796-zgLL,DHL,in_transit
2678,6563,"2024-11-06 21:33:44",TRK-03217290-VcYf,UPS,in_transit
2679,6568,"2025-01-22 01:38:38",TRK-65435753-jWId,DHL,delivered
2680,6571,"2024-07-23 00:46:00",TRK-63200136-mcYQ,DHL,delivered
2681,6572,"2024-08-17 04:59:17",TRK-48199297-ADxB,FedEx,in_transit
2682,6574,"2025-04-29 16:31:00",TRK-65890272-mhLV,UPS,in_transit
2683,6576,"2024-06-28 03:08:41",TRK-22598280-BLvz,USPS,in_transit
2684,6578,"2025-04-15 04:44:29",TRK-93716833-RVHh,DHL,delivered
2685,6579,"2025-05-04 01:15:55",TRK-20454321-YFXU,UPS,in_transit
2686,6583,"2024-06-28 16:27:47",TRK-28475024-IhPi,FedEx,in_transit
2687,6584,"2025-03-26 15:12:23",TRK-23312891-SoWt,DHL,in_transit
2688,6587,"2025-01-24 00:00:50",TRK-88985933-hICK,UPS,delivered
2689,6588,"2025-02-23 11:18:00",TRK-65930920-mFwb,USPS,delivered
2690,6592,"2024-10-23 14:51:43",TRK-41810602-FsTC,UPS,delivered
2691,6593,"2025-02-16 07:23:38",TRK-84066688-gxaW,DHL,delivered
2692,6596,"2024-09-24 05:31:18",TRK-27237997-ifdK,DHL,delivered
2693,6598,"2025-02-26 22:57:18",TRK-98808569-UdgS,UPS,delivered
2694,6599,"2024-06-13 12:21:16",TRK-71692169-BjqC,FedEx,delivered
2695,6601,"2024-07-30 16:59:39",TRK-87642698-Qqyv,FedEx,delivered
2696,6602,"2025-02-02 04:53:22",TRK-37793999-eikb,FedEx,in_transit
2697,6605,"2025-03-29 19:16:34",TRK-33504415-QJUA,DHL,in_transit
2698,6606,"2024-07-31 19:22:48",TRK-92365504-DkkE,USPS,delivered
2699,6608,"2025-05-02 15:24:49",TRK-71703629-DKdJ,FedEx,delivered
2700,6612,"2024-10-11 20:34:25",TRK-74930373-QVkE,FedEx,in_transit
2701,6617,"2024-05-20 10:04:52",TRK-52659492-DJZH,FedEx,delivered
2702,6619,"2025-02-27 05:17:06",TRK-15294806-uWGs,USPS,delivered
2703,6621,"2024-11-30 06:42:15",TRK-51980909-ybsM,USPS,in_transit
2704,6623,"2024-12-20 04:27:01",TRK-72479376-bMRo,FedEx,delivered
2705,6624,"2024-11-09 07:18:03",TRK-88409110-nHVA,UPS,delivered
2706,6625,"2024-10-05 11:45:02",TRK-46969303-zYxH,FedEx,delivered
2707,6627,"2024-10-31 21:09:32",TRK-62635091-vWTb,FedEx,in_transit
2708,6628,"2025-04-09 03:43:56",TRK-89705042-aUSM,UPS,delivered
2709,6630,"2024-07-23 23:49:11",TRK-53943558-kRpO,USPS,delivered
2710,6631,"2024-12-27 18:38:44",TRK-90087964-fxla,UPS,delivered
2711,6636,"2025-01-31 12:21:26",TRK-02101704-hoIj,USPS,in_transit
2712,6642,"2025-03-08 08:46:27",TRK-13222215-jerP,USPS,delivered
2713,6643,"2024-12-28 16:14:15",TRK-02971508-TfZY,USPS,delivered
2714,6644,"2024-12-30 11:17:22",TRK-03371718-qAtJ,USPS,delivered
2715,6646,"2024-05-12 02:27:29",TRK-60293155-BtWI,UPS,in_transit
2716,6648,"2024-08-06 10:21:27",TRK-61461765-uMEu,USPS,in_transit
2717,6652,"2025-02-23 23:16:45",TRK-38481504-kZGj,DHL,in_transit
2718,6655,"2024-09-27 19:16:26",TRK-44871116-qoie,FedEx,delivered
2719,6656,"2024-06-14 19:11:25",TRK-34811801-xvcF,FedEx,in_transit
2720,6657,"2024-07-25 01:24:13",TRK-05481125-jgdy,UPS,in_transit
2721,6662,"2024-10-07 08:25:32",TRK-37074134-kkcc,UPS,delivered
2722,6665,"2025-01-05 05:09:07",TRK-42233570-KnAf,FedEx,in_transit
2723,6666,"2025-04-30 01:07:17",TRK-12633663-SGbw,UPS,in_transit
2724,6668,"2024-07-19 12:36:36",TRK-22595035-YnBn,USPS,in_transit
2725,6670,"2025-02-18 16:49:49",TRK-58843963-dhLF,UPS,delivered
2726,6672,"2024-12-04 17:11:39",TRK-06708905-aDGU,FedEx,in_transit
2727,6673,"2025-04-14 00:12:17",TRK-63521058-WlOP,DHL,delivered
2728,6674,"2024-10-28 14:53:55",TRK-56250734-oyLX,FedEx,in_transit
2729,6675,"2024-11-19 18:03:00",TRK-37708069-rUXY,FedEx,delivered
2730,6676,"2024-11-20 00:44:22",TRK-11553562-ivEt,DHL,in_transit
2731,6677,"2025-03-04 08:02:30",TRK-22509339-ghbn,FedEx,in_transit
2732,6678,"2025-01-31 18:01:30",TRK-14109625-WIvA,USPS,in_transit
2733,6679,"2024-08-27 16:48:04",TRK-55397378-Yqmm,USPS,in_transit
2734,6681,"2024-12-19 07:04:25",TRK-37844973-ZDar,DHL,in_transit
2735,6682,"2024-12-12 15:45:50",TRK-26795809-owun,UPS,in_transit
2736,6685,"2024-07-16 02:59:28",TRK-33324927-Ryxe,USPS,delivered
2737,6688,"2024-06-16 06:07:41",TRK-85492852-LEwn,FedEx,delivered
2738,6692,"2024-06-11 08:20:38",TRK-88271901-Vjqt,USPS,delivered
2739,6693,"2025-04-05 15:36:16",TRK-89967767-Xowq,UPS,in_transit
2740,6694,"2024-11-20 14:38:28",TRK-01625973-gGvH,DHL,delivered
2741,6695,"2025-02-14 20:44:19",TRK-66705523-Ffkd,UPS,delivered
2742,6696,"2024-07-24 12:07:21",TRK-40264450-VsHp,USPS,in_transit
2743,6697,"2025-02-06 15:53:51",TRK-32580562-RtCh,UPS,in_transit
2744,6699,"2025-02-25 17:58:51",TRK-85043899-cALv,DHL,in_transit
2745,6700,"2025-02-26 13:53:43",TRK-27114667-jbEo,UPS,in_transit
2746,6704,"2024-07-11 04:25:20",TRK-39386466-spLF,DHL,delivered
2747,6705,"2025-01-09 22:25:30",TRK-62305306-TbFg,DHL,in_transit
2748,6709,"2025-01-20 13:56:31",TRK-70843365-BDky,DHL,in_transit
2749,6712,"2024-11-13 11:45:59",TRK-62419480-hsGr,USPS,delivered
2750,6715,"2024-10-09 09:04:00",TRK-28022838-yUuk,DHL,delivered
2751,6718,"2024-06-09 02:15:26",TRK-97938209-suCh,FedEx,delivered
2752,6719,"2025-04-06 03:54:10",TRK-87072796-MlIC,USPS,delivered
2753,6720,"2025-01-14 09:19:18",TRK-77102937-JvEs,USPS,in_transit
2754,6721,"2024-10-06 00:08:12",TRK-38874424-NGwL,DHL,delivered
2755,6722,"2024-08-22 18:07:56",TRK-16365346-xtMX,FedEx,in_transit
2756,6725,"2024-07-30 06:32:00",TRK-53230348-mcHN,DHL,delivered
2757,6726,"2025-02-17 00:11:50",TRK-76586024-hLkn,UPS,in_transit
2758,6730,"2024-09-25 09:40:06",TRK-38895582-MmFi,FedEx,delivered
2759,6734,"2025-01-23 08:53:37",TRK-72033294-HfBA,FedEx,delivered
2760,6735,"2025-03-19 10:02:03",TRK-19627426-abPk,DHL,delivered
2761,6737,"2025-01-18 16:12:43",TRK-18613881-SgFY,DHL,delivered
2762,6738,"2025-03-22 23:33:07",TRK-34337481-eoFr,DHL,in_transit
2763,6739,"2025-02-01 01:14:21",TRK-33523578-kKnI,USPS,delivered
2764,6740,"2024-05-11 09:26:47",TRK-68663694-dvWl,USPS,delivered
2765,6746,"2024-08-23 04:24:25",TRK-39872940-girB,FedEx,in_transit
2766,6747,"2024-12-23 10:55:41",TRK-66294972-iBQk,UPS,in_transit
2767,6750,"2025-03-29 20:42:30",TRK-97364857-JLGx,UPS,in_transit
2768,6751,"2025-03-30 05:19:42",TRK-31718485-onCv,DHL,in_transit
2769,6753,"2025-04-04 20:59:52",TRK-26885230-bpVh,FedEx,in_transit
2770,6754,"2024-10-11 11:09:05",TRK-61447288-DvcR,FedEx,in_transit
2771,6755,"2024-11-10 07:01:44",TRK-38086755-DFHn,USPS,in_transit
2772,6756,"2025-03-05 21:10:04",TRK-01004526-nPxG,USPS,delivered
2773,6766,"2024-07-22 04:05:04",TRK-89760422-LQGX,UPS,in_transit
2774,6767,"2025-04-14 00:15:50",TRK-89030675-mQqC,FedEx,in_transit
2775,6768,"2024-10-25 07:34:00",TRK-40507288-LOFo,USPS,delivered
2776,6769,"2025-03-06 20:27:02",TRK-73493046-ASar,UPS,delivered
2777,6771,"2024-11-10 06:00:06",TRK-66336518-RqOL,DHL,delivered
2778,6772,"2024-05-21 13:03:36",TRK-47966485-xBmQ,UPS,in_transit
2779,6773,"2024-10-11 20:48:44",TRK-11331959-AGqD,DHL,in_transit
2780,6777,"2024-12-10 05:56:59",TRK-05416870-GTho,UPS,in_transit
2781,6780,"2024-12-01 08:09:04",TRK-51999095-JrsJ,DHL,delivered
2782,6784,"2024-07-19 20:02:57",TRK-31568545-XWWS,USPS,delivered
2783,6786,"2025-04-05 08:19:05",TRK-87126165-MzPT,UPS,delivered
2784,6787,"2025-02-17 04:12:57",TRK-49046930-yAmF,FedEx,delivered
2785,6789,"2024-10-04 17:47:40",TRK-36725903-vcYz,FedEx,delivered
2786,6790,"2024-06-10 11:56:53",TRK-08570357-sXpr,FedEx,delivered
2787,6791,"2024-10-01 23:16:57",TRK-24497565-jVOp,USPS,delivered
2788,6792,"2024-09-25 06:13:32",TRK-35934364-uQYx,FedEx,delivered
2789,6793,"2025-03-16 02:20:23",TRK-59451616-QYRp,FedEx,delivered
2790,6804,"2025-02-23 09:35:38",TRK-07951603-zuXB,USPS,in_transit
2791,6808,"2024-06-08 00:22:52",TRK-57422044-Syeq,USPS,delivered
2792,6811,"2025-04-19 02:45:53",TRK-39999755-kxRE,UPS,delivered
2793,6817,"2024-12-09 15:47:40",TRK-85076825-MGIj,USPS,delivered
2794,6818,"2024-08-25 22:22:31",TRK-65535631-WFyR,USPS,delivered
2795,6820,"2025-01-29 14:02:47",TRK-13094649-rlIv,USPS,delivered
2796,6821,"2024-07-16 19:49:58",TRK-17502101-LQCC,UPS,in_transit
2797,6823,"2024-05-22 23:37:00",TRK-23039192-ALFe,USPS,in_transit
2798,6824,"2024-09-12 08:42:17",TRK-01151604-KXNp,DHL,delivered
2799,6829,"2024-07-19 16:02:16",TRK-80344896-CyHy,UPS,in_transit
2800,6830,"2025-02-19 18:01:47",TRK-07076716-PZTk,FedEx,in_transit
2801,6831,"2024-05-11 21:41:54",TRK-43884275-BqPs,DHL,delivered
2802,6833,"2024-10-17 03:18:35",TRK-84935606-ZXkg,UPS,in_transit
2803,6835,"2025-04-10 15:22:55",TRK-19822425-yDwh,UPS,delivered
2804,6836,"2024-07-09 13:43:35",TRK-62460851-IFaM,FedEx,in_transit
2805,6837,"2025-01-26 16:00:27",TRK-02264669-tSkD,USPS,delivered
2806,6845,"2025-01-29 21:03:36",TRK-24871661-kWxZ,UPS,delivered
2807,6848,"2024-12-04 22:34:40",TRK-88318140-pVZH,UPS,delivered
2808,6849,"2024-12-28 14:06:35",TRK-13450573-stWs,UPS,in_transit
2809,6852,"2024-07-24 23:49:04",TRK-86336949-RuJs,DHL,in_transit
2810,6854,"2024-12-29 06:58:06",TRK-68121786-iJMF,UPS,delivered
2811,6858,"2024-10-20 11:55:34",TRK-49322081-ximV,UPS,delivered
2812,6859,"2024-11-03 10:20:09",TRK-28853744-sGWY,DHL,in_transit
2813,6860,"2024-08-22 17:49:11",TRK-37082822-KHGu,UPS,in_transit
2814,6862,"2025-04-06 08:27:55",TRK-95401239-ZHpE,FedEx,delivered
2815,6864,"2025-03-17 19:04:33",TRK-41406117-upuv,DHL,delivered
2816,6868,"2024-07-31 16:50:00",TRK-66923496-Rfpu,USPS,in_transit
2817,6869,"2024-06-15 06:10:39",TRK-78147545-UCPw,DHL,delivered
2818,6875,"2025-02-23 06:08:47",TRK-37218636-ZFDH,USPS,in_transit
2819,6879,"2024-08-15 07:49:48",TRK-02257733-QPaH,FedEx,in_transit
2820,6881,"2025-01-26 18:04:53",TRK-30219623-ESmD,FedEx,in_transit
2821,6883,"2024-06-10 18:10:56",TRK-40045879-SXsV,FedEx,in_transit
2822,6886,"2025-01-02 18:07:19",TRK-58376931-XwDd,UPS,delivered
2823,6887,"2025-01-03 09:36:49",TRK-66815746-SzSe,UPS,delivered
2824,6888,"2024-05-20 02:12:28",TRK-25580419-SsZD,DHL,in_transit
2825,6892,"2025-01-05 03:41:10",TRK-30981929-ggpc,UPS,in_transit
2826,6893,"2024-12-13 11:22:38",TRK-10797941-raHC,UPS,in_transit
2827,6896,"2024-11-07 22:41:56",TRK-71616049-yJSS,FedEx,in_transit
2828,6903,"2024-07-08 03:20:04",TRK-11638187-UWEQ,FedEx,delivered
2829,6907,"2025-01-20 03:25:28",TRK-09164075-ZdLK,UPS,delivered
2830,6913,"2025-04-18 17:27:54",TRK-24595338-XrKO,FedEx,delivered
2831,6914,"2025-03-03 14:05:52",TRK-47767297-dzjc,DHL,in_transit
2832,6915,"2024-06-19 11:15:11",TRK-60208521-Ksfm,UPS,delivered
2833,6924,"2024-05-27 20:05:53",TRK-15472731-dMNY,USPS,in_transit
2834,6926,"2024-08-23 10:12:43",TRK-00558399-QbLA,DHL,in_transit
2835,6929,"2024-10-08 05:12:28",TRK-66008849-DMWN,FedEx,in_transit
2836,6933,"2024-08-22 13:10:47",TRK-57633340-feIl,UPS,in_transit
2837,6937,"2024-06-18 11:18:35",TRK-37101715-KOsu,DHL,in_transit
2838,6940,"2025-02-02 18:20:24",TRK-96040742-lGph,FedEx,in_transit
2839,6941,"2024-06-21 20:31:23",TRK-09262144-uJDb,FedEx,delivered
2840,6946,"2024-12-02 04:43:48",TRK-34726523-qags,FedEx,delivered
2841,6948,"2024-09-09 15:24:02",TRK-47585463-lcqI,DHL,delivered
2842,6949,"2024-09-13 07:49:11",TRK-83098535-lzJy,DHL,delivered
2843,6956,"2024-08-27 06:57:25",TRK-86529883-ViYk,USPS,in_transit
2844,6957,"2024-09-28 06:30:03",TRK-84787280-oOBr,UPS,in_transit
2845,6958,"2025-02-09 07:06:05",TRK-80902145-vTYz,DHL,in_transit
2846,6961,"2025-02-10 22:35:20",TRK-17818750-Cpjv,USPS,delivered
2847,6962,"2024-07-21 16:54:02",TRK-71945390-wcqn,USPS,delivered
2848,6965,"2024-07-01 17:37:14",TRK-49588769-nKlq,USPS,in_transit
2849,6967,"2024-10-01 05:01:17",TRK-06119636-AhnH,FedEx,in_transit
2850,6968,"2025-02-11 21:16:59",TRK-36385012-olmb,DHL,in_transit
2851,6974,"2024-07-06 18:39:58",TRK-23732109-qQfr,UPS,in_transit
2852,6975,"2024-11-25 01:59:49",TRK-54750691-llGK,UPS,delivered
2853,6976,"2025-04-13 13:45:19",TRK-15302035-pqKa,USPS,delivered
2854,6986,"2025-04-24 21:11:04",TRK-96322304-tziv,UPS,in_transit
2855,6987,"2025-02-26 08:02:31",TRK-99642131-NYHR,UPS,delivered
2856,6991,"2024-09-14 22:07:46",TRK-45444616-hMgQ,USPS,in_transit
2857,6992,"2025-02-26 02:24:01",TRK-99097823-aAaB,USPS,in_transit
2858,6995,"2024-11-13 15:00:57",TRK-05077899-XCHs,UPS,in_transit
2859,6997,"2024-10-22 06:36:57",TRK-89740980-fNuO,FedEx,in_transit
2860,6998,"2025-02-24 07:58:35",TRK-01568070-FakI,USPS,in_transit
2861,7004,"2024-10-15 15:13:52",TRK-95187589-Ahas,FedEx,in_transit
2862,7006,"2024-08-02 03:04:58",TRK-77752503-Elkx,FedEx,delivered
2863,7007,"2024-08-10 21:59:37",TRK-84943495-VKPE,DHL,delivered
2864,7008,"2025-03-18 06:47:24",TRK-51725217-XODB,DHL,delivered
2865,7009,"2024-05-26 05:11:39",TRK-89764397-SFXs,USPS,in_transit
2866,7015,"2024-09-20 20:40:20",TRK-18836552-CvKp,DHL,delivered
2867,7018,"2024-10-16 08:23:48",TRK-36928343-YnfX,USPS,delivered
2868,7020,"2024-12-22 07:32:41",TRK-20981284-olUU,DHL,delivered
2869,7021,"2024-07-12 21:43:12",TRK-16889713-OHav,USPS,in_transit
2870,7024,"2025-02-12 16:15:59",TRK-34245948-NcBU,FedEx,in_transit
2871,7025,"2025-01-24 02:19:52",TRK-36003403-gNcT,FedEx,delivered
